mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
14368234076.59635
5.629487991333008,14368234082.22584,8,78,100,281.4608084,0,0,0,0.003369366328,0.1350745646,0,0.1384439309,0.4330271691,0,0,0,0,0,0,-nan,0
10.64170837402344,14368234087.23806,8,78,100,339.9562312,0,0,0,0.005475501219,0.2630824788,0,0.2685579801,0.360186691,0,0,0,0,0,0,-nan,0
15.65277671813965,14368234092.24913,8,78,100,340.4069865,0,0,0,0.007583892345,0.2630824788,0,0.2706663712,0.447028215,0,0,0,0,0,0,-nan,0
20.68161010742188,14368234097.27796,8,78,100,341.1527147,0,0,0,0.009678584735,0.2630824788,0,0.2727610636,0.5766014397,0,0,0,0,0,0,-nan,0
25.69454765319824,14368234102.2909,8,78,100,342.1339803,0,0,0,0.01188468854,0.2630824788,0,0.2749671674,0.6607513776,0,0,0,0,0,0,-nan,0
30.70941925048828,14368234107.30577,8,78,100,343.0103908,0,0,0,0.0139845403,0.2630824788,0,0.2770670191,0.7870194104,0,0,0,0,0,0,-nan,0
35.74801826477051,14368234112.34437,8,78,100,343.8224709,0,0,0,0.01608199914,0.2630824788,0.0006666666667,0.2798311447,0.8658325119,0,0,0,0,0,0,-nan,0
40.77043914794922,14368234117.36678,8,78,100,344.1192603,0,0,0,0.01808061202,0.2630824788,0.0006666666667,0.2818297575,0.9884558687,0,0,0,0,0,0,-nan,0
45.77948951721191,14368234122.37584,8,78,100,344.0231433,0,0,0,0.02018359105,0.2630824788,0.0006666666667,0.2839327366,1.066968797,0,0,0,0,0,0,-nan,0
50.79046821594238,14368234127.38682,8,78,100,343.7814388,0,0,0,0.02227757851,0.2630824788,0.0006666666667,0.286026724,1.186209436,0,0,0,0,0,0,-nan,0
55.81255722045898,14368234132.40891,8,78,100,343.6343791,0,0,0,0.02438167334,0.2630824788,0.0006666666667,0.2881308188,1.261440364,0,0,0,0,0,0,-nan,0
60.84768867492676,14368234137.44404,8,78,100,343.6327802,0,0,0,0.0265040946,0.2630824788,0.0006666666667,0.2902532401,1.377229829,0,0,0,0,0,0,-nan,0
65.85799789428711,14368234142.45435,8,78,100,343.6420568,0,0,0,0.02860158126,0.2630824788,0.001333333333,0.2930173934,1.44753662,0,0,0,0,0,0,-nan,0
70.86616897583008,14368234147.46252,7.972633934,78.0227603,100,343.6836344,0,-0.03945512983,0.03281475005,0.03079953432,0.2630824788,0.001333333333,0.2952153465,1.560023088,0,0,0,0.03559400056,0,0.03559400056,1,0
75.8795280456543,14368234152.47588,7.793193247,78.17219993,100,343.7029099,0,-0.03952592311,0.03298716785,0.03268696149,0.2630824788,0.001333333333,0.2971027737,1.631199554,0,0,0,0.2691131564,0,0.2691131564,1,0
81.01665878295898,14368234157.61301,7.592329012,78.34006803,100,343.8220116,0,-0.03957824581,0.03311460037,0.03477927446,0.2630824788,0.001333333333,0.2991950866,1.740911392,0,0,0,0.5308881772,0,0.5308881772,1,0
86.07722854614258,14368234162.67358,7.382382407,78.51615762,100,343.8643726,0,-0.03962822401,0.03326536889,0.03696361224,0.2630824788,0.001333333333,0.3013794244,1.808616788,0,0,0,0.8049048881,0,0.8049048881,1,0
91.10036849975586,14368234167.69672,7.178533876,78.68773954,100,344.1357312,0,-0.03968023425,0.03342430949,0.03907518546,0.2630824788,0.001333333333,0.3034909976,1.916832251,0,0,0,1.07135303,0,1.07135303,1,0
96.12616920471191,14368234172.72252,6.973929307,78.86069913,100,316.5660691,0,-0.03975219316,0.03363554136,0.04117414236,0.2966403707,0.002,0.339814513,1.783363013,95.94688034,1.805099487,98.15338831,1.339267387,0,1.339267387,1,1
101.2376270294189,14368234177.83398,6.775530188,79.02888516,100,250.7450381,0,-0.0398311214,0.03385854519,0.04337877671,0.437736969,0.002,0.4831157457,1.329481165,95.94688034,6.918748856,93.27399355,1.599361279,0,1.599361279,1,1
106.2866401672363,14368234182.88299,6.126610909,78.90336725,99.80022135,235.2188029,0.54,-0.0398311214,0.03385854519,0.0454806606,0.493046751,0.002,0.5405274116,1.233366168,95.94688034,12.00539017,88.87898317,1.735070327,0.5979404714,2.333010799,0.7437043705,1
111.2984580993652,14368234187.89481,2.877191296,76.74525215,98.39649028,231.2686838,0.92,-0.03991936869,0.03412396197,0.04757245859,0.5560223893,0.002,0.6055948479,1.160729971,95.94688034,17.21879005,84.78444037,1.735070327,4.500214154,6.235284481,0.278266426,1
116.3162479400635,14368234192.9126,-0.4604641898,74.31921149,96.91265911,229.9151545,0.94,-0.03991936869,0.03412396197,0.04956027428,0.6543340073,0.002,0.7058942815,1.030032548,95.94688034,21.57273865,81.64328745,1.735070327,8.626521011,10.36159134,0.1674521095,1
121.3756694793701,14368234197.97202,-4.315745245,71.38900972,95.16834875,229.3223022,0.98,-0.03991936869,0.03412396197,0.05165286064,0.7668703487,0.002,0.8205232094,0.9306612478,95.94688034,26.59125137,78.2996109,1.735070327,13.46899707,15.20406739,0.1141188264,1
