mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
11494620552.12798
5.711584091186523,11494620557.83957,-9,-61,100,311.3825319,0,0,0,0.003933718999,0.2038027445,0,0.2077364635,0.2809205088,0,0,0,0,0,0,-nan,0
10.73860168457031,11494620562.86658,-9,-61,100,325.2849876,0,0,0,0.006024805705,0.2707434082,0,0.2767682139,0.3422390698,0,0,0,0,0,0,-nan,0
15.76144981384277,11494620567.88943,-9,-61,100,325.9888203,0,0,0,0.008232008616,0.2707434082,0,0.2789754168,0.4702416081,0,0,0,0,0,0,-nan,0
20.7723445892334,11494620572.90033,-9,-61,100,326.7570287,0,0,0,0.01011477073,0.2707434082,0,0.2808581789,0.5546608301,0,0,0,0,0,0,-nan,0
25.78380966186523,11494620577.91179,-9,-61,100,327.9635213,0,0,0,0.0122217226,0.2707434082,0,0.2829651308,0.6361527007,0,0,0,0,0,0,-nan,0
30.79514503479004,11494620582.92313,-9,-61,100,329.0487367,0,0,0,0.01431339582,0.2707434082,0,0.285056804,0.7597936035,0,0,0,0,0,0,-nan,0
35.8052806854248,11494620587.93326,-9,-61,100,330.0622662,0,0,0,0.01629924695,0.2707434082,0,0.2870426552,0.8394947418,0,0,0,0,0,0,-nan,0
40.81690406799316,11494620592.94489,-9,-61,100,331.0092303,0,0,0,0.01838855028,0.2707434082,0,0.2891319585,0.9589281987,0,0,0,0,0,0,-nan,0
45.82591247558594,11494620597.9539,-9.046479482,-60.96645869,100,331.612892,0,-0.0466126643,0.03363741981,0.02048441807,0.2707434082,0,0.2912278263,1.035575819,0,0,0,0.05731807559,0,0.05731807559,1,0
50.83834457397461,11494620602.96633,-9.281048346,-60.79726677,100,332.0607341,0,-0.04671523001,0.03367981974,0.02257734934,0.2707434082,0.0006666666667,0.2939874242,1.149189086,0,0,0,0.3465385062,0,0.3465385062,1,0
55.8531608581543,11494620607.98114,-9.517096864,-60.62715262,100,332.5779179,0,-0.04682441086,0.03373200113,0.024773616,0.2707434082,0.0006666666667,0.2961836909,1.222401062,0,0,0,0.6374985176,0,0.6374985176,1,0
60.91659355163574,11494620613.04458,-9.767101346,-60.447122,100,333.2957255,0,-0.04693481976,0.03378644577,0.0268710041,0.2707434082,0.0006666666667,0.298281079,1.335004921,0,0,0,0.945578487,0,0.945578487,1,0
