mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
8621330028.051323
5.562517166137695,8621330033.61384,24,-97,100,304.5366304,0,0,0,0.003132971923,0.1737663269,0,0.1768992988,0.2894802127,0,0,0,0,0,0,-nan,0
10.57697486877441,8621330038.628298,24,-97,100,339.9599276,0,0,0,0.005340521336,0.2743751017,0,0.2797156231,0.270175448,0,0,0,0,0,0,-nan,0
15.59451103210449,8621330043.645834,24,-97,100,340.3814997,0,0,0,0.007220660845,0.2743751017,0.0006666666667,0.2822624292,0.3965859065,0,0,0,0,0,0,-nan,0
20.60784149169922,8621330048.659164,24,-97,100,340.9776027,0,0,0,0.009310042858,0.2743751017,0.0006666666667,0.2843518113,0.4789914157,0,0,0,0,0,0,-nan,0
25.70464324951172,8621330053.755966,24,-97,100,341.982647,0,0,0,0.01134605408,0.2743751017,0.0006666666667,0.2863878225,0.603547748,0,0,0,0,0,0,-nan,0
30.71614456176758,8621330058.767467,24,-97,100,342.9397234,0,0,0,0.01355248133,0.2743751017,0.0006666666667,0.2885942497,0.6830088541,0,0,0,0,0,0,-nan,0
35.75508117675781,8621330063.806404,24,-97,100,343.7921033,0,0,0,0.01564257304,0.2743751017,0.0006666666667,0.2906843414,0.8027572121,0,0,0,0,0,0,-nan,0
40.7897834777832,8621330068.841106,24,-97,100,344.6128556,0,0,0,0.01773546855,0.2743751017,0.0006666666667,0.2927772369,0.8796117209,0,0,0,0,0,0,-nan,0
45.80222511291504,8621330073.853548,24,-97,100,345.1096279,0,0,0,0.01982423385,0.2743751017,0.001333333333,0.2955326689,0.9940820525,0,0,0,0,0,0,-nan,0
50.81310272216797,8621330078.864426,24,-97,100,345.4879752,0,0,0,0.02191391627,0.2743751017,0.001333333333,0.2976223513,1.068293426,0,0,0,0,0,0,-nan,0
55.82275390625,8621330083.874077,23.94265631,-96.96461125,100,345.9442861,0,-0.048797734,0.03011542376,0.02400338252,0.2743751017,0.001333333333,0.2997118176,1.18160332,0,0,0,0.06738443719,0,0.06738443719,1,0
60.85274505615234,8621330088.904068,23.69715344,-96.81309414,100,346.5638111,0,-0.04883181977,0.03014444437,0.02620364904,0.2743751017,0.001333333333,0.3019120841,1.253760628,0,0,0,0.3558789647,0,0.3558789647,1,0
65.86271476745605,8621330093.914038,23.45159623,-96.66144184,100,347.2096036,0,-0.0488536497,0.03018851239,0.02829252561,0.2743751017,0.001333333333,0.3040009607,1.364445107,0,0,0,0.6444907582,0,0.6444907582,1,0
70.87248802185059,8621330098.923811,23.21023422,-96.5122138,100,347.8892134,0,-0.04887507237,0.03024042888,0.03038079898,0.2743751017,0.001333333333,0.306089234,1.434170816,0,0,0,0.9282593788,0,0.9282593788,1,0
