mission_time_S,MOOStime_S,metric_total_dist_M,metric_mean_dist_M,deploy
start_MOOStime_S
11494602246.79545
5.592815399169922,11494602252.38826,0,0,0
10.61599159240723,11494602257.41144,0,0,0
15.62818336486816,11494602262.42363,0,0,0
20.63739204406738,11494602267.43284,0,0,0
25.64825630187988,11494602272.4437,0,0,0
30.65910339355469,11494602277.45455,0,0,0
35.66797637939453,11494602282.46342,7486.9687,415.9427056,0
40.6768798828125,11494602287.47233,8783.938451,439.1969225,0
45.6871280670166,11494602292.48258,8784.031849,439.2015925,0
50.69564056396484,11494602297.49109,8784.11014,439.205507,0
55.70599174499512,11494602302.50144,8784.143746,439.2071873,0
60.71384048461914,11494602307.50929,8784.179545,439.2089772,1
65.72315216064453,11494602312.5186,8784.187728,439.2093864,1
70.73251152038574,11494602317.52796,8782.857464,439.1428732,1
75.74511909484863,11494602322.54057,8777.088182,438.8544091,1
80.75619888305664,11494602327.55165,8755.7853,437.789265,1
85.78419876098633,11494602332.57965,8743.558196,437.1779098,1
90.96427917480469,11494602337.75973,8704.57157,435.2285785,1
96.06711196899414,11494602342.86256,8682.480244,434.1240122,1
101.5910873413086,11494602348.38654,8642.581098,432.1290549,1
106.6019039154053,11494602353.39735,8594.244525,429.7122262,1
111.6178646087646,11494602358.41331,8553.300098,427.6650049,1
116.6534633636475,11494602363.44891,8504.299187,425.2149593,1
121.7480163574219,11494602368.54346,8454.170108,422.7085054,1
126.7609443664551,11494602373.55638,8420.220311,421.0110156,1
131.7745914459229,11494602378.57004,8327.523248,416.3761624,1
136.7879123687744,11494602383.58336,8239.701043,411.9850521,1
141.8029518127441,11494602388.5984,8171.707779,408.585389,1
146.844310760498,11494602393.63976,8101.311363,405.0655681,1
151.9005603790283,11494602398.69601,8054.868555,402.7434278,1
156.9880237579346,11494602403.78347,7957.985001,397.89925,1
162.0451431274414,11494602408.84059,7856.120648,392.8060324,1
167.075647354126,11494602413.8711,7779.593665,388.9796833,1
172.092414855957,11494602418.88786,7694.688756,384.7344378,1
177.1382713317871,11494602423.93372,7603.564644,380.1782322,1
182.1476154327393,11494602428.94306,7525.605597,376.2802799,1
187.1715679168701,11494602433.96702,7445.255888,372.2627944,1
192.3342952728271,11494602439.12974,7390.057549,369.5028775,1
197.3932228088379,11494602444.18867,7343.877177,367.1938588,1
202.4109516143799,11494602449.2064,7245.788291,362.2894145,1
207.4341125488281,11494602454.22955,7169.194901,358.459745,1
212.4884071350098,11494602459.28385,7064.115964,353.2057982,1
217.5068073272705,11494602464.30226,6999.232533,349.9616267,1
222.5357837677002,11494602469.33123,6948.233966,347.4116983,1
227.543399810791,11494602474.33885,6860.885804,343.0442902,1
232.553014755249,11494602479.34846,6774.519852,338.7259926,1
237.7402801513672,11494602484.53573,6691.455273,334.5727637,1
242.9870719909668,11494602489.78252,6618.857658,330.9428829,1
248.3238315582275,11494602495.11928,6538.569235,326.9284618,1
253.4365196228027,11494602500.23197,6428.651999,321.4325999,1
258.4818153381348,11494602505.27726,6345.524562,317.2762281,1
263.6964321136475,11494602510.49188,6284.993658,314.2496829,1
268.7565116882324,11494602515.55196,6198.035684,309.9017842,1
273.9117679595947,11494602520.70722,6127.593247,306.3796624,1
278.923303604126,11494602525.71875,6050.601365,302.5300683,1
283.9352722167969,11494602530.73072,5969.834824,298.4917412,1
288.9439525604248,11494602535.7394,5946.56102,297.328051,1
293.9549999237061,11494602540.75045,5778.538038,288.9269019,1
298.9654960632324,11494602545.76094,5696.513747,284.8256873,1
303.9900798797607,11494602550.78553,5642.057196,282.1028598,1
309.0070629119873,11494602555.80251,5571.503326,278.5751663,1
314.0227279663086,11494602560.81818,5502.121498,275.1060749,1
319.0326309204102,11494602565.82808,5414.760765,270.7380383,1
324.0503597259521,11494602570.84581,5366.707866,268.3353933,1
329.0621280670166,11494602575.85758,5342.864869,267.1432435,1
334.0779685974121,11494602580.87342,5179.893845,258.9946922,1
339.1190071105957,11494602585.91446,5095.241023,254.7620511,1
344.242639541626,11494602591.03809,5009.833644,250.4916822,1
349.264856338501,11494602596.0603,4928.509145,246.4254573,1
354.2978477478027,11494602601.0933,4843.793221,242.1896611,1
359.3057842254639,11494602606.10123,4765.183655,238.2591828,1
364.3162307739258,11494602611.11168,4693.325513,234.6662756,1
369.3297348022461,11494602616.12518,4631.995165,231.5997582,1
374.3406715393066,11494602621.13612,4497.428298,224.8714149,1
379.3649044036865,11494602626.16035,4409.532149,220.4766074,1
384.3826389312744,11494602631.17809,4325.141947,216.2570973,1
389.549295425415,11494602636.34474,4302.605517,215.1302759,1
394.5577602386475,11494602641.35321,4163.723595,208.1861797,1
399.7824077606201,11494602646.57786,4095.341102,204.7670551,1
404.8609027862549,11494602651.65635,4022.894356,201.1447178,1
410.4800796508789,11494602657.27553,3949.539568,197.4769784,1
415.5357837677002,11494602662.33123,3876.840466,193.8420233,1
421.045295715332,11494602667.84074,3807.564623,190.3782312,1
426.0565910339355,11494602672.85204,3732.031968,186.6015984,1
431.0661754608154,11494602677.86162,3669.299792,183.4649896,1
436.0871677398682,11494602682.88262,3595.135933,179.7567966,1
441.1252555847168,11494602687.9207,3519.570301,175.978515,1
446.1354713439941,11494602692.93092,3435.703102,171.7851551,1
451.1445999145508,11494602697.94005,3366.708422,168.3354211,1
456.3665599822998,11494602703.16201,3290.446552,164.5223276,1
461.3770713806152,11494602708.17252,3213.724917,160.6862459,1
466.3871841430664,11494602713.18263,3140.990801,157.0495401,1
471.3969669342041,11494602718.19242,3063.46506,153.173253,1
476.4136238098145,11494602723.20907,2986.842702,149.3421351,1
481.4222164154053,11494602728.21766,2906.376868,145.3188434,1
486.506368637085,11494602733.30181,2877.147464,143.8573732,1
491.5217113494873,11494602738.31716,2814.458103,140.7229051,1
496.5516395568848,11494602743.34709,2786.373031,139.3186516,1
501.5730228424072,11494602748.36847,2717.890741,135.894537,1
506.61203956604,11494602753.40749,2643.218399,132.16092,1
512.126880645752,11494602758.92233,2595.801891,129.7900946,1
517.1630477905273,11494602763.9585,2537.584355,126.8792177,1
522.1737842559814,11494602768.96923,2499.228805,124.9614402,1
527.2949752807617,11494602774.09042,2451.907022,122.5953511,1
532.7123908996582,11494602779.50784,2415.313531,120.7656765,1
537.7201519012451,11494602784.51559,2351.394963,117.5697482,1
542.7445430755615,11494602789.53999,2313.337436,115.6668718,1
547.7625827789307,11494602794.55803,2278.273567,113.9136783,1
553.1347351074219,11494602799.93018,2222.867148,111.1433574,1
558.3173999786377,11494602805.11285,2173.461723,108.6730862,1
563.3273525238037,11494602810.1228,2133.682579,106.6841289,1
568.33469581604,11494602815.13014,2102.601531,105.1300765,1
573.3569355010986,11494602820.15238,2084.508346,104.2254173,1
578.6590480804443,11494602825.4545,2066.987421,103.3493711,1
583.6688232421875,11494602830.46427,2030.42521,101.5212605,1
588.6900005340576,11494602835.48545,2005.954686,100.2977343,1
593.703592300415,11494602840.49904,1991.631347,99.58156735,1
598.731840133667,11494602845.52729,1976.549315,98.82746573,1
603.7403202056885,11494602850.53577,1964.160663,98.20803314,1
608.7631511688232,11494602855.5586,1936.413542,96.8206771,1
613.7719192504883,11494602860.56737,1921.510914,96.07554571,1
618.7874794006348,11494602865.58293,1898.112374,94.90561871,1
623.7963428497314,11494602870.59179,1888.773573,94.43867864,1
628.8045272827148,11494602875.59998,1877.961558,93.89807788,1
633.8130950927734,11494602880.60854,1863.919631,93.19598156,1
638.8244476318359,11494602885.6199,1846.754212,92.33771061,1
643.8449440002441,11494602890.64039,1827.789313,91.38946567,1
649.0206241607666,11494602895.81607,1785.079004,89.25395021,1
654.0360240936279,11494602900.83147,1753.623233,87.68116165,1
659.0582237243652,11494602905.85367,1711.441408,85.5720704,1
664.0734882354736,11494602910.86894,1686.750507,84.33752534,1
669.0986232757568,11494602915.89407,1643.026873,82.15134365,1
674.1294002532959,11494602920.92485,1626.542685,81.32713424,1
679.1397914886475,11494602925.93524,1560.124286,78.0062143,1
684.2119598388672,11494602931.0074,1526.096982,76.30484908,1
689.2930393218994,11494602936.08849,1511.473967,75.57369833,1
