mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
8620979711.476164
5.575740814208984,8620979717.051905,-2,-31,100,313.9426154,0,0,0,0.003346090317,0.1940984599,0,0.1974445502,0.2620001695,0,0,0,0,0,0,-nan,0
10.59371948242188,8620979722.069883,-2,-31,100,339.5849174,0,0,0,0.005444291433,0.2748976644,0,0.2803419558,0.314387335,0,0,0,0,0,0,-nan,0
15.60431480407715,8620979727.080479,-2,-31,100,340.0298293,0,0,0,0.007571949959,0.2748976644,0,0.2824696143,0.3975646371,0,0,0,0,0,0,-nan,0
20.61648559570312,8620979732.092649,-2,-31,100,340.6840923,0,0,0,0.009670271873,0.2748976644,0.0006666666667,0.2852346029,0.5209937877,0,0,0,0,0,0,-nan,0
25.63521003723145,8620979737.111374,-2,-31,100,341.6178394,0,0,0,0.01176189025,0.2748976644,0.0006666666667,0.2873262213,0.6014760186,0,0,0,0,0,0,-nan,0
30.64328384399414,8620979742.119448,-2,-31,100,342.4357591,0,0,0,0.01385127306,0.2748976644,0.0006666666667,0.2894156041,0.7225991745,0,0,0,0,0,0,-nan,0
35.65359687805176,8620979747.129761,-2,-31,100,343.2023739,0,0,0,0.01594886462,0.2748976644,0.0006666666667,0.2915131957,0.8003979584,0,0,0,0,0,0,-nan,0
40.66390800476074,8620979752.140072,-2,-31,100,343.7710271,0,0,0,0.01803896189,0.2748976644,0.0006666666667,0.2936032929,0.9182184127,0,0,0,0,0,0,-nan,0
45.67481994628906,8620979757.150984,-2.021113227,-30.98415874,100,344.0552473,0,-0.04569680574,0.03428632429,0.02023271561,0.2748976644,0.0006666666667,0.2957970467,0.9931887875,0,0,0,0.02639533736,0,0.02639533736,1,0
50.68491554260254,8620979762.161079,-2.230581199,-30.82705526,100,344.229043,0,-0.04580449782,0.03433817362,0.02211341699,0.2748976644,0.001333333333,0.2983444147,1.106245017,0,0,0,0.288231804,0,0.288231804,1,0
55.6966438293457,8620979767.172808,-2.460328354,-30.65483071,100,344.4993319,0,-0.04591804217,0.03441342476,0.02420241356,0.2748976644,0.001333333333,0.3004334113,1.179015796,0,0,0,0.5753642701,0,0.5753642701,1,0
60.71164894104004,8620979772.187813,-2.69231773,-30.48098101,100,344.8829545,0,-0.0459588276,0.03443625536,0.02629516125,0.2748976644,0.001333333333,0.302526159,1.290859067,0,0,0,0.8652656111,0,0.8652656111,1,0
65.72275733947754,8620979777.198921,-2.924228171,-30.30724212,100,345.2434875,0,-0.04612088142,0.03454106022,0.02838401953,0.2748976644,0.001333333333,0.3046150173,1.361165689,0,0,0,1.155037342,0,1.155037342,1,0
70.73453903198242,8620979782.210703,-3.156266445,-30.13347773,100,345.6601768,0,-0.04616241219,0.03456728739,0.03037541946,0.2748976644,0.001333333333,0.3066064172,1.470650443,0,0,0,1.444926667,0,1.444926667,1,1
