mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
8620979705.368752
5.585184097290039,8620979710.953936,-68,-48,100,300.9109647,0,0,0,0.003242901961,0.1737954712,0,0.1770383732,0.2889659503,0,0,0,0,0,0,-nan,0
10.85409164428711,8620979716.222843,-68,-48,100,339.9064287,0,0,0,0.005270861785,0.2701616923,0,0.2754325541,0.2738077407,0,0,0,0,0,0,-nan,0
15.86314392089844,8620979721.231895,-68,-48,100,340.3778231,0,0,0,0.007489139239,0.2701616923,0,0.2776508315,0.4027417942,0,0,0,0,0,0,-nan,0
20.94038963317871,8620979726.309141,-68,-48,100,340.9950271,0,0,0,0.009579881827,0.2701616923,0,0.2797415741,0.4862552952,0,0,0,0,0,0,-nan,0
25.98499870300293,8620979731.35375,-68,-48,100,341.9994969,0,0,0,0.01159601529,0.2701616923,0.0006666666667,0.2824243743,0.6107081606,0,0,0,0,0,0,-nan,0
31.03554153442383,8620979736.404293,-68,-48,100,342.9101693,0,0,0,0.01368663152,0.2701616923,0.0006666666667,0.2845149905,0.6915448978,0,0,0,0,0,0,-nan,0
36.04255867004395,8620979741.41131,-68,-48,100,343.7412091,0,0,0,0.01577734073,0.2701616923,0.0006666666667,0.2866056997,0.8130351709,0,0,0,0,0,0,-nan,0
41.04979705810547,8620979746.418549,-68,-48,100,344.4478936,0,0,0,0.01786775748,0.2701616923,0.0006666666667,0.2886961164,0.8907438977,0,0,0,0,0,0,-nan,0
46.05755424499512,8620979751.426306,-68,-48,100,344.8124874,0,0,0,0.01996010383,0.2701616923,0.0006666666667,0.2907884628,1.009413035,0,0,0,0,0,0,-nan,0
51.06565284729004,8620979756.434399,-68,-48,100,345.0381216,0,-0.04436715965,0.03706465023,0.02204912027,0.2701616923,0.0006666666667,0.2928774792,1.0845972,0,0,0,0,0,0,-nan,0
56.08628463745117,8620979761.455036,-68.22263234,-47.81421949,100,345.3620471,0,-0.04460243358,0.03716389856,0.02424291054,0.2701616923,0.001333333333,0.2957379362,1.196917698,0,0,0,0.2899647675,0,0.2899647675,1,0
