mission_time_S,MOOStime_S,metric_total_dist_M,metric_mean_dist_M,deploy
start_MOOStime_S
7184164985.897091
5.626679420471191,7184164991.52377,0,0,0
10.64762401580811,7184164996.54471,0,0,0
15.65488910675049,7184165001.55198,0,0,0
20.66015434265137,7184165006.55724,3899.72205,324.9768375,0
25.66594886779785,7184165011.56304,6629.935261,389.9961918,0
30.67138385772705,7184165016.568475,8536.398932,426.8199466,0
35.67711925506592,7184165021.57421,8536.382903,426.8191451,0
40.68571853637695,7184165026.582809,8536.310853,426.8155426,0
45.69104862213135,7184165031.58814,8536.225511,426.8112756,1
50.69951343536377,7184165036.596604,8536.169098,426.8084549,1
55.7096643447876,7184165041.606755,8534.167549,426.7083774,1
60.7190990447998,7184165046.61619,8517.899507,425.8949754,1
65.73074436187744,7184165051.627835,8469.633698,423.4816849,1
70.74035358428955,7184165056.637444,8394.582063,419.7291032,1
75.74894332885742,7184165061.646034,8321.531199,416.07656,1
80.75952911376953,7184165066.65662,8273.510268,413.6755134,1
85.77264881134033,7184165071.66974,8201.057211,410.0528605,1
90.78383827209473,7184165076.680929,8147.049583,407.3524791,1
95.79342937469482,7184165081.69052,8089.201207,404.4600603,1
100.8027238845825,7184165086.699815,8014.35768,400.717884,1
105.811598777771,7184165091.70869,7969.737358,398.4868679,1
110.8217687606812,7184165096.71886,7876.223053,393.8111527,1
115.8299036026001,7184165101.726995,7816.65555,390.8327775,1
120.8356132507324,7184165106.732704,7742.814404,387.1407202,1
125.8415336608887,7184165111.738625,7665.8331,383.291655,1
130.8481693267822,7184165116.74526,7576.386549,378.8193275,1
135.8537788391113,7184165121.75087,7477.78287,373.8891435,1
140.8820037841797,7184165126.779095,7421.679599,371.0839799,1
145.8893737792969,7184165131.786465,7324.091872,366.2045936,1
150.9094791412354,7184165136.80657,7250.170918,362.5085459,1
155.9620294570923,7184165141.85912,7179.19692,358.959846,1
160.9936437606812,7184165146.890735,7072.469723,353.6234861,1
165.9990139007568,7184165151.896105,6979.243966,348.9621983,1
171.0213785171509,7184165156.918469,6892.24718,344.612359,1
176.0274600982666,7184165161.924551,6823.055469,341.1527734,1
181.3081140518188,7184165167.205205,6744.824901,337.241245,1
186.3428535461426,7184165172.239944,6633.385958,331.6692979,1
191.3491592407227,7184165177.24625,6549.610408,327.4805204,1
196.356653213501,7184165182.253744,6448.132827,322.4066414,1
201.3751792907715,7184165187.27227,6373.092911,318.6546456,1
206.5096197128296,7184165192.406711,6321.090293,316.0545146,1
211.5202741622925,7184165197.417365,6240.353362,312.0176681,1
216.5805835723877,7184165202.477674,6160.382423,308.0191211,1
221.5920581817627,7184165207.489149,6064.884677,303.2442339,1
226.6030387878418,7184165212.50013,5982.673919,299.133696,1
231.6247749328613,7184165217.521866,5947.879122,297.3939561,1
236.6303691864014,7184165222.52746,5874.166065,293.7083032,1
241.636944770813,7184165227.534036,5802.958958,290.1479479,1
246.6445388793945,7184165232.54163,5761.081396,288.0540698,1
251.778223991394,7184165237.675315,5684.868042,284.2434021,1
256.7896842956543,7184165242.686769,5602.424781,280.1212391,1
261.817343711853,7184165247.714435,5536.348705,276.8174353,1
266.8226537704468,7184165252.719745,5461.541769,273.0770885,1
271.8293342590332,7184165257.726425,5384.173184,269.2086592,1
276.8815441131592,7184165262.778635,5220.414726,261.0207363,1
281.8874740600586,7184165267.784565,5169.846577,258.4923288,1
286.8935890197754,7184165272.790675,5092.025912,254.6012956,1
291.9057292938232,7184165277.80282,5005.679017,250.2839509,1
297.0105590820312,7184165282.90765,4890.001943,244.5000972,1
302.0163497924805,7184165287.913441,4799.889513,239.9944757,1
307.1318645477295,7184165293.028955,4732.260471,236.6130235,1
312.2952442169189,7184165298.192335,4631.116294,231.5558147,1
317.3093338012695,7184165303.206425,4565.920882,228.2960441,1
322.3472137451172,7184165308.2443,4471.103258,223.5551629,1
327.3633232116699,7184165313.26041,4389.745386,219.4872693,1
332.3753089904785,7184165318.2724,4321.684531,216.0842265,1
337.3877544403076,7184165323.284845,4254.269687,212.7134843,1
342.3950595855713,7184165328.29215,4169.330609,208.4665305,1
347.4037237167358,7184165333.300815,4082.975339,204.148767,1
352.428674697876,7184165338.325766,3996.205014,199.8102507,1
