mission_time_S,MOOStime_S,metric_total_dist_M,metric_mean_dist_M,deploy
start_MOOStime_S
7184459652.19895
5.716489791870117,7184459657.91544,0,0,0
10.72546005249023,7184459662.92441,0,0,0
15.73495101928711,7184459667.933901,0,0,0
20.74172019958496,7184459672.94067,0,0,0
25.74837017059326,7184459677.94732,0,0,0
30.75454521179199,7184459682.953495,8739.880775,436.9940387,0
35.76013469696045,7184459687.959085,8739.880775,436.9940387,0
40.76455497741699,7184459692.963505,8739.889012,436.9944506,0
45.77223587036133,7184459697.97118,8739.877647,436.9938824,0
50.78863048553467,7184459702.98758,8739.855212,436.9927606,0
55.79360961914062,7184459707.992559,8739.881644,436.9940822,0
60.79831027984619,7184459712.99726,8739.818128,436.9909064,0
65.80356502532959,7184459718.002515,8739.835762,436.9917881,0
70.80938911437988,7184459723.008339,8739.79944,436.989972,0
75.8149299621582,7184459728.01388,8739.746114,436.9873057,0
80.82172966003418,7184459733.020679,8739.684428,436.9842214,0
85.8336296081543,7184459738.032579,8739.627996,436.9813998,1
90.86719512939453,7184459743.06614,8739.558087,436.9779044,1
95.96709537506104,7184459748.166045,8739.538155,436.9769078,1
101.0890197753906,7184459753.28797,8739.416623,436.9708311,1
106.0950260162354,7184459758.293976,8733.886306,436.6943153,1
111.1001758575439,7184459763.299126,8716.844046,435.8422023,1
116.1057548522949,7184459768.304705,8692.873071,434.6436535,1
121.1491851806641,7184459773.348135,8661.379836,433.0689918,1
126.1645355224609,7184459778.363485,8632.239863,431.6119932,1
131.1889400482178,7184459783.38789,8601.776635,430.0888318,1
136.2002305984497,7184459788.39918,8564.25767,428.2128835,1
141.2326850891113,7184459793.431635,8501.252187,425.0626094,1
146.2604293823242,7184459798.459379,8463.102357,423.1551179,1
151.2922601699829,7184459803.49121,8413.73112,420.686556,1
156.3165111541748,7184459808.515461,8355.121905,417.7560953,1
161.34987449646,7184459813.548824,8319.662468,415.9831234,1
166.3614702224731,7184459818.56042,8260.8655,413.043275,1
171.3682107925415,7184459823.567161,8219.043899,410.9521949,1
176.4744358062744,7184459828.67338,8159.243282,407.9621641,1
181.4818248748779,7184459833.680775,8102.62203,405.1311015,1
186.5004005432129,7184459838.69935,8069.87009,403.4935045,1
191.5950298309326,7184459843.79398,8032.607259,401.630363,1
196.6221294403076,7184459848.821075,8000.446951,400.0223475,1
201.6297750473022,7184459853.82872,7944.369682,397.2184841,1
206.7157001495361,7184459858.91465,7897.474592,394.8737296,1
211.7248153686523,7184459863.923765,7843.757597,392.1878798,1
217.192985534668,7184459869.39193,7815.347665,390.7673833,1
222.2042798995972,7184459874.40323,7785.8534,389.29267,1
227.2152557373047,7184459879.414206,7748.5241,387.426205,1
232.2231559753418,7184459884.422106,7701.666781,385.0833391,1
237.2343807220459,7184459889.433331,7670.77679,383.5388395,1
242.243724822998,7184459894.442675,7643.7422,382.18711,1
247.258734703064,7184459899.457685,7619.665522,380.9832761,1
252.2761201858521,7184459904.47507,7605.014404,380.2507202,1
257.2851009368896,7184459909.484051,7562.03632,378.101816,1
262.3141899108887,7184459914.51314,7502.032238,375.1016119,1
267.3215446472168,7184459919.520494,7475.959165,373.7979582,1
272.3347406387329,7184459924.53369,7415.988531,370.7994265,1
277.3718204498291,7184459929.57077,7370.872221,368.543611,1
282.5918798446655,7184459934.79083,7332.825133,366.6412566,1
287.6574802398682,7184459939.856425,7286.481619,364.324081,1
292.6632347106934,7184459944.862185,7250.114295,362.5057147,1
297.6693801879883,7184459949.86833,7218.67771,360.9338855,1
302.6760244369507,7184459954.874974,7174.623124,358.7311562,1
307.72971534729,7184459959.928665,7136.209466,356.8104733,1
312.7734203338623,7184459964.97237,7102.06655,355.1033275,1
317.7781105041504,7184459969.97706,7068.863818,353.4431909,1
322.8621196746826,7184459975.061069,7031.957012,351.5978506,1
327.8909645080566,7184459980.089914,6989.651173,349.4825587,1
332.8963651657104,7184459985.095315,6949.970755,347.4985377,1
338.0004348754883,7184459990.199385,6918.578054,345.9289027,1
343.0883903503418,7184459995.28734,6868.167393,343.4083696,1
348.1077098846436,7184460000.30666,6819.931809,340.9965904,1
353.1342449188232,7184460005.33319,6781.492355,339.0746178,1
358.2439403533936,7184460010.442885,6744.387947,337.2193973,1
363.2485799789429,7184460015.447525,6699.385985,334.9692992,1
368.2551507949829,7184460020.454101,6633.526858,331.6763429,1
373.2622947692871,7184460025.461245,6605.275313,330.2637657,1
378.2697105407715,7184460030.468655,6568.898531,328.4449265,1
383.2755308151245,7184460035.474481,6530.599543,326.5299771,1
388.2808151245117,7184460040.479765,6503.398759,325.169938,1
393.2878351211548,7184460045.486785,6440.439798,322.0219899,1
398.3032894134521,7184460050.502239,6398.280849,319.9140424,1
403.3799104690552,7184460055.57886,6333.700956,316.6850478,1
408.3925704956055,7184460060.59152,6280.167102,314.0083551,1
413.3979597091675,7184460065.59691,6232.293563,311.6146781,1
418.4058847427368,7184460070.604835,6181.433063,309.0716531,1
423.41530418396,7184460075.61425,6133.567181,306.6783591,1
428.4241199493408,7184460080.62307,6096.012308,304.8006154,1
433.4302101135254,7184460085.62916,6054.394528,302.7197264,1
438.4356546401978,7184460090.6346,5995.920853,299.7960426,1
443.4410343170166,7184460095.639984,5970.799692,298.5399846,1
448.4467306137085,7184460100.64568,5940.041083,297.0020542,1
453.4587707519531,7184460105.657721,5901.533182,295.0766591,1
458.4824209213257,7184460110.681364,5890.171401,294.50857,1
463.4996700286865,7184460115.698615,5848.326481,292.4163241,1
468.6532154083252,7184460120.852165,5823.599548,291.1799774,1
473.6822452545166,7184460125.881195,5794.40457,289.7202285,1
478.8252754211426,7184460131.02422,5754.31959,287.7159795,1
483.8865051269531,7184460136.085449,5710.141067,285.5070534,1
488.9346256256104,7184460141.133575,5671.545812,283.5772906,1
493.9618101119995,7184460146.16076,5641.301872,282.0650936,1
498.978045463562,7184460151.176995,5609.982869,280.4991434,1
504.0018157958984,7184460156.200766,5578.737837,278.9368919,1
509.0200357437134,7184460161.218986,5537.454942,276.8727471,1
514.0301055908203,7184460166.229055,5473.213052,273.6606526,1
519.0493297576904,7184460171.24828,5432.03095,271.6015475,1
524.0654258728027,7184460176.26437,5398.006775,269.9003388,1
529.5731792449951,7184460181.772129,5343.505938,267.1752969,1
534.5830955505371,7184460186.782045,5307.231645,265.3615822,1
539.5944652557373,7184460191.793415,5270.531264,263.5265632,1
544.6017055511475,7184460196.800655,5238.767481,261.9383741,1
549.6106748580933,7184460201.80962,5224.051168,261.2025584,1
554.726861000061,7184460206.925811,5198.772973,259.9386487,1
559.7516050338745,7184460211.950555,5172.11938,258.605969,1
564.788535118103,7184460216.987485,5028.615131,251.4307565,1
569.8302745819092,7184460222.029224,4988.306177,249.4153088,1
574.836009979248,7184460227.03496,4937.76668,246.888334,1
580.2087650299072,7184460232.407715,4898.552399,244.9276199,1
585.3352098464966,7184460237.53416,4857.653519,242.882676,1
590.3504257202148,7184460242.549376,4786.551874,239.3275937,1
595.3643054962158,7184460247.56325,4751.160972,237.5580486,1
600.3701057434082,7184460252.569056,4690.081419,234.5040709,1
605.3769903182983,7184460257.57594,4646.809853,232.3404926,1
610.4265546798706,7184460262.625504,4587.337173,229.3668586,1
615.4355001449585,7184460267.63445,4540.083146,227.0041573,1
620.5259256362915,7184460272.72482,4519.807526,225.9903763,1
625.6845359802246,7184460277.883486,4487.758406,224.3879203,1
630.690770149231,7184460282.889715,4469.235784,223.4617892,1
635.7024803161621,7184460287.90143,4437.542827,221.8771413,1
640.723445892334,7184460292.922396,4405.77108,220.288554,1
645.7383050918579,7184460297.937255,4374.609154,218.7304577,1
650.7436008453369,7184460302.942551,4344.747497,217.2373749,1
656.0875091552734,7184460308.286459,4311.835779,215.5917889,1
661.1104955673218,7184460313.309445,4296.189596,214.8094798,1
666.3521347045898,7184460318.551081,4259.79521,212.9897605,1
671.4018907546997,7184460323.600841,4232.696097,211.6348049,1
676.8872346878052,7184460329.086185,4226.744668,211.3372334,1
681.9025354385376,7184460334.101485,4174.124365,208.7062182,1
687.0554447174072,7184460339.254395,4156.640237,207.8320118,1
692.1048402786255,7184460344.303785,4124.736268,206.2368134,1
697.1102094650269,7184460349.309159,4101.624235,205.0812117,1
702.1278409957886,7184460354.326791,4071.344894,203.5672447,1
707.1332960128784,7184460359.332246,4042.439935,202.1219967,1
712.1549091339111,7184460364.353859,4017.715025,200.8857512,1
717.165940284729,7184460369.36489,3977.889719,198.894486,1
722.1750955581665,7184460374.374045,3944.145958,197.2072979,1
727.1837949752808,7184460379.382745,3907.719678,195.3859839,1
732.201470375061,7184460384.40042,3873.113136,193.6556568,1
737.2405395507812,7184460389.439489,3878.333459,193.9166729,1
742.2479152679443,7184460394.446865,3852.729474,192.6364737,1
747.2618951797485,7184460399.460845,3812.737636,190.6368818,1
752.2905950546265,7184460404.489545,3788.323008,189.4161504,1
757.299524307251,7184460409.498474,3762.098685,188.1049343,1
762.3058547973633,7184460414.504805,3731.889827,186.5944914,1
767.3275651931763,7184460419.526515,3793.912793,189.6956396,1
772.8331604003906,7184460425.03211,3750.633447,187.5316724,1
777.8512601852417,7184460430.05021,3715.903744,185.7951872,1
782.8724346160889,7184460435.071381,3680.73358,184.036679,1
787.8844203948975,7184460440.08337,3633.962899,181.698145,1
792.8924703598022,7184460445.091414,3596.836058,179.8418029,1
797.900505065918,7184460450.099455,3501.582523,175.0791262,1
802.9284896850586,7184460455.127439,3467.493528,173.3746764,1
807.9643001556396,7184460460.16325,3436.010947,171.8005474,1
812.9703044891357,7184460465.169254,3414.931367,170.7465683,1
818.0818252563477,7184460470.280775,3369.509002,168.4754501,1
823.3016452789307,7184460475.500595,3346.482676,167.3241338,1
828.3990249633789,7184460480.597975,3298.142391,164.9071196,1
833.4752407073975,7184460485.674191,3269.655771,163.4827885,1
838.4817695617676,7184460490.680719,3210.831518,160.5415759,1
843.5034351348877,7184460495.702385,3179.484727,158.9742363,1
848.5521850585938,7184460500.751135,3156.165474,157.8082737,1
853.5655651092529,7184460505.764515,3122.82599,156.1412995,1
858.5730257034302,7184460510.771976,3093.855452,154.6927726,1
863.5844192504883,7184460515.783369,3076.040641,153.8020321,1
868.5952110290527,7184460520.794154,3034.869053,151.7434527,1
873.6192893981934,7184460525.818239,3027.51531,151.3757655,1
878.7022495269775,7184460530.901199,2999.081788,149.9540894,1
883.9654903411865,7184460536.16444,2944.595306,147.2297653,1
888.9832801818848,7184460541.182224,2909.921569,145.4960784,1
894.2826042175293,7184460546.481554,2880.998034,144.0499017,1
899.4295597076416,7184460551.62851,2838.237911,141.9118956,1
904.4505548477173,7184460556.649505,2797.827026,139.8913513,1
909.4561147689819,7184460561.65506,2762.861074,138.1430537,1
914.4623203277588,7184460566.66127,2732.786079,136.6393039,1
919.4708251953125,7184460571.669775,2692.987734,134.6493867,1
924.4766292572021,7184460576.675579,2637.534589,131.8767295,1
929.4822301864624,7184460581.68118,2620.272493,131.0136247,1
934.4904193878174,7184460586.689369,2576.991449,128.8495725,1
939.5153751373291,7184460591.714325,2542.104605,127.1052302,1
944.521505355835,7184460596.720455,2508.272662,125.4136331,1
949.530445098877,7184460601.729395,2475.853243,123.7926622,1
954.5505046844482,7184460606.749454,2417.932514,120.8966257,1
959.770715713501,7184460611.969666,2364.519826,118.2259913,1
964.8169603347778,7184460617.01591,2330.391727,116.5195864,1
969.8238306045532,7184460622.02278,2306.705039,115.335252,1
974.8311405181885,7184460627.03009,2411.804063,120.5902032,1
980.3371896743774,7184460632.536139,2325.065418,116.2532709,1
985.3427104949951,7184460637.54166,2306.002347,115.3001173,1
990.348030090332,7184460642.54698,2282.681554,114.1340777,1
995.367525100708,7184460647.566475,2248.807756,112.4403878,1
1000.374875068665,7184460652.57382,2221.599845,111.0799923,1
1005.407565116882,7184460657.606515,2189.929553,109.4964776,1
1010.427645683289,7184460662.626595,2236.258261,111.812913,1
1015.694404602051,7184460667.893354,2205.310701,110.265535,1
1020.723600387573,7184460672.92255,2167.77863,108.3889315,1
1025.757105827332,7184460677.956056,2131.203469,106.5601735,1
1030.959170341492,7184460683.15812,2137.836292,106.8918146,1
1035.983739852905,7184460688.18269,2111.089493,105.5544747,1
1040.997714996338,7184460693.196665,1894.709534,94.7354767,1
1046.049795150757,7184460698.24874,1873.851154,93.69255768,1
1051.057849884033,7184460703.2568,1847.289162,92.36445809,1
1056.064629554749,7184460708.263579,1824.630399,91.23151997,1
1061.076954841614,7184460713.275905,1806.595643,90.32978216,1
1066.092754364014,7184460718.291704,1779.934534,88.99672672,1
1071.110384941101,7184460723.309335,1759.055146,87.95275728,1
1076.122230529785,7184460728.32118,1738.015923,86.90079616,1
1081.173065185547,7184460733.372015,1715.712666,85.78563329,1
1086.226234436035,7184460738.425184,1693.942117,84.69710587,1
1091.235155105591,7184460743.434105,1685.478561,84.27392805,1
1096.240489959717,7184460748.43944,1667.395219,83.36976093,1
1101.246270179749,7184460753.44522,1653.911659,82.69558293,1
1106.253999710083,7184460758.45295,1647.51204,82.37560199,1
1111.276069641113,7184460763.475019,1643.380177,82.16900883,1
1116.430939674377,7184460768.629889,1631.836304,81.59181521,1
1121.4886302948,7184460773.68758,1621.429729,81.07148643,1
1126.497725486755,7184460778.696675,1611.828324,80.59141622,1
1131.50918006897,7184460783.70813,1598.030363,79.90151813,1
1136.514705657959,7184460788.713655,1587.287805,79.36439024,1
1141.689914703369,7184460793.888865,1578.766924,78.93834622,1
1146.83091545105,7184460799.02986,1573.019089,78.65095447,1
1151.927269935608,7184460804.12622,1560.969173,78.04845863,1
1156.948900222778,7184460809.14785,1552.899489,77.64497443,1
1161.954690933228,7184460814.153641,1545.146014,77.2573007,1
1166.961730003357,7184460819.16068,1541.962231,77.09811157,1
1171.998820304871,7184460824.19777,1534.297494,76.71487472,1
1177.006485939026,7184460829.205436,1525.129259,76.25646297,1
1182.223859786987,7184460834.42281,1509.401221,75.47006106,1
1187.265685081482,7184460839.464635,1491.059308,74.55296542,1
1192.275575637817,7184460844.474525,1467.527493,73.37637467,1
1197.306895256042,7184460849.505845,1446.955273,72.34776364,1
1202.317840576172,7184460854.516785,1416.38574,70.81928699,1
1207.323140144348,7184460859.52209,1402.987201,70.14936007,1
1212.32852935791,7184460864.527479,1390.52182,69.52609099,1
1217.33384513855,7184460869.532795,1376.125419,68.80627097,1
1222.341765403748,7184460874.540715,1362.259471,68.11297357,1
1227.346835136414,7184460879.545785,1355.595924,67.77979619,1
1232.354681015015,7184460884.553631,1354.452392,67.72261958,1
1237.360450744629,7184460889.559401,1353.175206,67.65876031,1
1242.367714881897,7184460894.566665,1354.358585,67.71792926,1
1247.388279914856,7184460899.58723,1356.423993,67.82119963,1
1252.461575508118,7184460904.660525,1360.719574,68.0359787,1
1257.467064857483,7184460909.666015,1364.346341,68.21731707,1
1262.472709655762,7184460914.671659,1378.215421,68.91077103,1
1267.478184700012,7184460919.677135,1384.006738,69.20033689,1
1272.491364479065,7184460924.690314,1382.527667,69.12638337,1
1277.502675056458,7184460929.701625,1232.204139,61.61020697,1
1282.509835243225,7184460934.708785,1216.654674,60.83273372,1
1287.516704559326,7184460939.715654,1201.393759,60.06968794,1
1292.669610023499,7184460944.868555,1186.576695,59.32883474,1
1297.806295394897,7184460950.005245,1170.296049,58.51480244,1
1302.820229530334,7184460955.019179,1157.700587,57.88502933,1
1307.842085838318,7184460960.041036,1149.217045,57.46085225,1
1312.850564956665,7184460965.049515,1142.943143,57.14715717,1
1317.869585037231,7184460970.06853,1136.52522,56.826261,1
1322.908400535583,7184460975.10735,1122.280966,56.11404828,1
1327.919460296631,7184460980.11841,1099.439772,54.97198859,1
1332.927550315857,7184460985.1265,1086.344587,54.31722934,1
1337.935894966125,7184460990.134845,1070.95657,53.54782852,1
1342.941360473633,7184460995.14031,1058.675387,52.93376934,1
1347.947454452515,7184461000.146399,1103.3452,55.16726002,1
1352.952714920044,7184461005.151665,1080.076508,54.00382542,1
1357.958234786987,7184461010.157185,1064.457962,53.22289811,1
1362.964270591736,7184461015.16322,1051.657916,52.58289578,1
1367.969795227051,7184461020.168745,1038.438705,51.92193524,1
1372.976005554199,7184461025.174951,1033.480926,51.67404632,1
1377.982009887695,7184461030.18096,1035.849136,51.79245679,1
1382.987484931946,7184461035.186435,1036.650869,51.83254346,1
1387.992930412292,7184461040.19188,1038.89607,51.94480352,1
1392.999034881592,7184461045.197985,1044.242804,52.21214019,1
1398.00505065918,7184461050.204,1161.539554,58.07697769,1
1403.010510444641,7184461055.20946,1154.865974,57.74329872,1
1408.061684608459,7184461060.260634,1151.236091,57.56180456,1
1413.11140537262,7184461065.310355,1148.959504,57.4479752,1
1418.152799606323,7184461070.351749,1150.410043,57.52050217,1
1423.159296035767,7184461075.358246,1154.132984,57.7066492,1
1428.165374755859,7184461080.364325,1157.500024,57.87500122,1
1433.182004928589,7184461085.380955,1163.630493,58.18152467,1
1438.18922996521,7184461090.38818,1168.691795,58.43458975,1
1443.206685066223,7184461095.405635,1176.215926,58.8107963,1
1448.342889785767,7184461100.54184,825.0122443,41.25061222,1
1453.456251144409,7184461105.655194,802.472566,40.1236283,1
1458.462929725647,7184461110.66188,781.3910904,39.06955452,1
1463.468699455261,7184461115.667649,756.7422828,37.83711414,1
1468.477205276489,7184461120.676155,742.9382453,37.14691227,1
1473.487905502319,7184461125.686855,722.7523158,36.13761579,1
1478.540885925293,7184461130.739836,706.1601795,35.30800897,1
1483.627314567566,7184461135.826264,687.2698026,34.36349013,1
1488.693125724792,7184461140.892076,657.029918,32.8514959,1
1493.699859619141,7184461145.898809,628.9457953,31.44728977,1
1498.706720352173,7184461150.90567,603.9747705,30.19873852,1
1503.712551116943,7184461155.911501,591.6100883,29.58050442,1
1508.718324661255,7184461160.917271,582.2849634,29.11424817,1
1513.725114822388,7184461165.924065,573.9714992,28.69857496,1
1518.885635375977,7184461171.084585,569.767162,28.4883581,1
1523.891085624695,7184461176.090035,564.1257216,28.20628608,1
1528.904265403748,7184461181.103215,561.9801967,28.09900983,1
1533.909549713135,7184461186.1085,554.4479019,27.72239509,1
1539.011304855347,7184461191.210255,545.3456621,27.2672831,1
1544.25431060791,7184461196.45326,539.4651736,26.97325868,1
1549.270700454712,7184461201.469646,542.5549661,27.1277483,1
1554.351184844971,7184461206.550135,550.6286512,27.53143256,1
1559.365700721741,7184461211.564651,557.8384776,27.89192388,1
1564.391784667969,7184461216.590734,564.5865942,28.22932971,1
1569.405135154724,7184461221.604085,567.3760331,28.36880165,1
1574.447179794312,7184461226.64613,576.2946602,28.81473301,1
1579.572005271912,7184461231.770955,580.5594277,29.02797139,1
1584.643989562988,7184461236.842939,584.5286323,29.22643162,1
1589.651930809021,7184461241.850881,588.6971513,29.43485756,1
1594.659190177917,7184461246.85814,591.4288096,29.57144048,1
1599.665700912476,7184461251.864651,588.9099198,29.44549599,1
1604.671244621277,7184461256.870194,583.540605,29.17703025,1
1609.676710128784,7184461261.87566,578.0740179,28.90370089,1
1614.681835174561,7184461266.88078,572.8757172,28.64378586,1
1619.687445640564,7184461271.886395,575.2026227,28.76013114,1
1624.692749977112,7184461276.8917,580.2772087,29.01386043,1
1629.722445487976,7184461281.921395,585.0892955,29.25446478,1
1634.728734970093,7184461286.927685,586.9273601,29.346368,1
1639.751705169678,7184461291.950655,587.1054618,29.35527309,1
1644.842239379883,7184461297.041189,586.6597302,29.33298651,1
1649.8651304245,7184461302.06408,582.7873241,29.1393662,1
1654.985719680786,7184461307.184669,570.7776432,28.53888216,1
1659.991354942322,7184461312.190305,559.8582449,27.99291225,1
1665.01366519928,7184461317.212615,548.9366114,27.44683057,1
1670.02201461792,7184461322.220964,542.2323306,27.11161653,1
1675.028890609741,7184461327.22784,534.0768237,26.70384118,1
1680.14417552948,7184461332.343125,534.0504752,26.70252376,1
1685.30252456665,7184461337.501474,541.0356704,27.05178352,1
1690.542810440063,7184461342.74176,551.409104,27.5704552,1
1695.549156188965,7184461347.748106,557.3964526,27.86982263,1
1700.555219650269,7184461352.754169,563.2618325,28.16309162,1
1705.604075431824,7184461357.803025,663.9659363,33.19829681,1
1710.672124862671,7184461362.871075,660.8178538,33.04089269,1
1715.679830551147,7184461367.87878,651.7489778,32.58744889,1
1720.687400817871,7184461372.886345,645.67922,32.283961,1
1725.694194793701,7184461377.893145,641.718312,32.0859156,1
1730.70006942749,7184461382.899019,638.3247783,31.91623891,1
1735.707885742188,7184461387.906836,635.5802739,31.7790137,1
1740.714495658875,7184461392.913445,634.4626775,31.72313387,1
1745.724724769592,7184461397.923675,632.4318676,31.62159338,1
1751.065144538879,7184461403.264094,632.0562557,31.60281279,1
1756.072239875793,7184461408.27119,636.9616146,31.84808073,1
1761.077344894409,7184461413.276295,646.3863732,32.31931866,1
1766.086050033569,7184461418.284996,652.5742841,32.62871421,1
1771.162990570068,7184461423.36194,660.2356481,33.01178241,1
1776.195690155029,7184461428.39464,662.5730117,33.12865059,1
1781.208675384521,7184461433.407625,665.7458554,33.28729277,1
1786.214884757996,7184461438.413835,661.7000632,33.08500316,1
1791.241060256958,7184461443.440004,657.0833831,32.85416915,1
1796.312780380249,7184461448.51173,654.7789128,32.73894564,1
1801.323640823364,7184461453.522585,652.4553767,32.62276883,1
1806.397660255432,7184461458.59661,648.7135771,32.43567885,1
1811.405514717102,7184461463.604465,644.6862723,32.23431362,1
1816.640340805054,7184461468.839291,637.8137834,31.89068917,1
1821.723020553589,7184461473.92197,631.4213047,31.57106524,1
1826.729024887085,7184461478.92797,620.5304217,31.02652108,1
1831.734720230103,7184461483.93367,616.3471803,30.81735901,1
1836.745170593262,7184461488.94412,612.403192,30.6201596,1
1841.836530685425,7184461494.03548,603.448482,30.1724241,1
1847.344759941101,7184461499.54371,595.378616,29.7689308,1
1852.362915039062,7184461504.561865,587.1356663,29.35678332,1
1857.416030883789,7184461509.614981,579.778644,28.9889322,1
1862.553329467773,7184461514.752279,571.9498773,28.59749387,1
1867.902025222778,7184461520.100975,565.3117981,28.26558991,1
1873.415420532227,7184461525.61437,562.287312,28.1143656,1
1878.48264503479,7184461530.681595,560.5054848,28.02527424,1
1883.489430427551,7184461535.68838,558.1495955,27.90747978,1
1888.933995246887,7184461541.132945,557.1696086,27.85848043,1
1894.107204437256,7184461546.306154,559.6665124,27.98332562,1
1899.121550559998,7184461551.3205,564.5342332,28.22671166,1
1904.206980705261,7184461556.405931,569.6536004,28.48268002,1
1909.212435722351,7184461561.411386,574.4432962,28.72216481,1
1914.227865219116,7184461566.426815,578.7350458,28.93675229,1
1919.233355522156,7184461571.432305,584.2638594,29.21319297,1
1924.243185997009,7184461576.442129,586.4189646,29.32094823,1
1929.263290405273,7184461581.462235,586.9181361,29.3459068,1
1934.269325256348,7184461586.468275,582.9811322,29.14905661,1
1939.284090042114,7184461591.48304,577.8650886,28.89325443,1
1944.373205184937,7184461596.572155,571.2887984,28.56443992,1
1949.408630371094,7184461601.60758,567.9562619,28.3978131,1
1954.42778968811,7184461606.62674,568.6344618,28.43172309,1
1959.567300796509,7184461611.766251,569.955709,28.49778545,1
