mission_time_S,MOOStime_S,metric_total_dist_M,metric_mean_dist_M,deploy
start_MOOStime_S
14368212816.57362
5.711380004882812,14368212822.285,0,0,0
10.72681045532227,14368212827.30043,0,0,0
15.74346160888672,14368212832.31708,0,0,0
20.75737953186035,14368212837.331,0,0,0
25.76776123046875,14368212842.34138,0,0,0
30.80491065979004,14368212847.37852,0,0,0
35.81608963012695,14368212852.38971,0,0,0
40.82688140869141,14368212857.4005,0,0,0
45.84170150756836,14368212862.41532,7248.64045,402.7022472,0
50.85519027709961,14368212867.42881,8530.899611,426.5449805,0
55.95775985717773,14368212872.53138,8530.827042,426.5413521,0
60.96892166137695,14368212877.54254,8530.789848,426.5394924,0
65.99469947814941,14368212882.56832,8530.656808,426.5328404,0
71.00650024414062,14368212887.58012,8530.51496,426.525748,0
76.01530075073242,14368212892.58891,8530.398279,426.5199139,0
81.0540885925293,14368212897.6277,8530.328842,426.5164421,0
86.07405853271484,14368212902.64768,8530.124914,426.5062457,0
91.09309959411621,14368212907.66672,8530.126995,426.5063498,1
96.14041137695312,14368212912.71403,8529.807693,426.4903846,1
101.1510620117188,14368212917.72468,8529.642955,426.4821478,1
106.1858711242676,14368212922.75949,8534.564948,426.7282474,1
111.1970596313477,14368212927.77068,8550.533888,427.5266944,1
116.2085380554199,14368212932.78216,8561.770652,428.0885326,1
121.219799041748,14368212937.79342,8586.858202,429.3429101,1
126.2441711425781,14368212942.81778,8598.194867,429.9097433,1
131.2576694488525,14368212947.83129,8594.306098,429.7153049,1
136.2920799255371,14368212952.86569,8596.497391,429.8248696,1
141.337869644165,14368212957.91149,8597.216752,429.8608376,1
146.4196491241455,14368212962.99327,8597.507946,429.8753973,1
151.6021385192871,14368212968.17576,8590.378424,429.5189212,1
156.6189193725586,14368212973.19253,8577.867615,428.8933808,1
161.7235298156738,14368212978.29715,8570.753825,428.5376912,1
166.7829990386963,14368212983.35662,8506.567365,425.3283683,1
171.8417587280273,14368212988.41538,8469.54048,423.477024,1
176.8618698120117,14368212993.43549,8429.246944,421.4623472,1
181.8725986480713,14368212998.44622,8403.782005,420.1891002,1
186.9014186859131,14368213003.47504,8356.778393,417.8389196,1
192.2059288024902,14368213008.77955,8314.120407,415.7060204,1
197.2368602752686,14368213013.81048,8255.423883,412.7711942,1
202.2527599334717,14368213018.82638,8174.828863,408.7414432,1
207.3290481567383,14368213023.90267,8078.401333,403.9200666,1
212.3414497375488,14368213028.91507,7998.066846,399.9033423,1
218.4427814483643,14368213035.01639,7914.24855,395.7124275,1
223.4717788696289,14368213040.0454,7870.408016,393.5204008,1
228.5019607543945,14368213045.07558,7766.126702,388.3063351,1
233.5678787231445,14368213050.1415,7667.118787,383.3559393,1
238.5947704315186,14368213055.16839,7635.746756,381.7873378,1
243.6112995147705,14368213060.18492,7539.627924,376.9813962,1
248.6307506561279,14368213065.20437,7473.384471,373.6692235,1
253.6601905822754,14368213070.23381,7423.913985,371.1956992,1
258.6707496643066,14368213075.24436,7326.330542,366.3165271,1
263.6868896484375,14368213080.26051,7238.644531,361.9322266,1
268.7052707672119,14368213085.27888,7141.744833,357.0872417,1
273.7143115997314,14368213090.28793,7046.284108,352.3142054,1
278.7229499816895,14368213095.29657,7012.602439,350.630122,1
283.7348289489746,14368213100.30845,6907.204568,345.3602284,1
288.7461891174316,14368213105.31981,6795.992906,339.7996453,1
293.7794303894043,14368213110.35305,6739.438147,336.9719073,1
298.7973098754883,14368213115.37093,6649.55063,332.4775315,1
303.8069000244141,14368213120.38052,6551.651877,327.5825938,1
309.1844711303711,14368213125.75809,6472.934412,323.6467206,1
314.1952800750732,14368213130.7689,6438.781158,321.9390579,1
319.2156295776367,14368213135.78925,6341.41181,317.0705905,1
324.2257900238037,14368213140.79941,6242.346265,312.1173132,1
