mission_time_S,MOOStime_S,x_M,y_M,depth_M,heading_DEG,speed_M/S,drift_x_M/S,drift_y_M/S,consum_nominal_WH,consum_propulsion_WH,consum_communication_WH,consum_total_WH,duration_estimation_DAYS,time_drifting_S,time_thrusting_S,time_drifting_ratio_%,distance_drifting_M,distance_thrusting_M,distance_total_M,distance_drifting_ratio_%,deploy
start_MOOStime_S
11494602228.22123
5.611064910888672,11494602233.8323,38,90,100,318.4286176,0,0,0,0.003765123685,0.2007944234,0,0.2045595471,0.3216897143,0,0,0,0,0,0,-nan,0
10.62245559692383,11494602238.84369,38,90,100,340.1796798,0,0,0,0.005858464241,0.2678540039,0,0.2737124681,0.329626669,0,0,0,0,0,0,-nan,0
15.67865562438965,11494602243.89989,38,90,100,340.6528895,0,0,0,0.007949709098,0.2678540039,0.0006666666667,0.2764703797,0.4141868856,0,0,0,0,0,0,-nan,0
20.69626426696777,11494602248.9175,38,90,100,341.4486011,0,0,0,0.01007801533,0.2678540039,0.0006666666667,0.2785986859,0.541369902,0,0,0,0,0,0,-nan,0
25.91772842407227,11494602254.13896,38,90,100,342.4020695,0,0,0,0.01217659156,0.2678540039,0.0006666666667,0.2806972621,0.623729912,0,0,0,0,0,0,-nan,0
31.0062084197998,11494602259.22744,38,90,100,343.2666256,0,0,0,0.01426898797,0.2678540039,0.0006666666667,0.2827896585,0.7477460986,0,0,0,0,0,0,-nan,0
36.01967239379883,11494602264.2409,38,90,100,344.0815641,0,0,0,0.01636418502,0.2678540039,0.0006666666667,0.2848848556,0.8274662591,0,0,0,0,0,0,-nan,0
41.03207969665527,11494602269.25331,38,90,100,344.681037,0,0,0,0.01845625162,0.2678540039,0.0006666666667,0.2869769222,0.9490491134,0,0,0,0,0,0,-nan,0
46.0987606048584,11494602274.31999,38,90,100,344.9917831,0,0,0,0.02058862845,0.2678540039,0.001333333333,0.2897759657,1.06533356,0,0,0,0,0,0,-nan,0
51.1091365814209,11494602279.33037,38,90,100,345.212859,0,0,0,0.02270230532,0.2678540039,0.001333333333,0.2918896426,1.141095328,0,0,0,0,0,0,-nan,0
56.11986541748047,11494602284.3411,38,90,100,345.5542912,0,0,0,0.02479288181,0.2678540039,0.001333333333,0.293980219,1.256863241,0,0,0,0,0,0,-nan,0
61.13015174865723,11494602289.35138,37.80163264,90.15298108,100,345.9895821,0,-0.04050001098,0.03128805446,0.02688690583,0.2678540039,0.001333333333,0.2960742431,1.329435438,0,0,0,0.250505162,0,0.250505162,1,0
66.15721702575684,11494602294.37845,37.59592235,90.31213695,100,346.4483237,0,-0.04054456631,0.03142145501,0.02900555849,0.2678540039,0.001333333333,0.2981928957,1.441621694,0,0,0,0.5105961627,0,0.5105961627,1,0
71.17669677734375,11494602299.39793,37.40602214,90.45958892,100,346.9607918,0,-0.04058472822,0.03155892978,0.03091715972,0.2678540039,0.001333333333,0.300104497,1.512798075,0,0,0,0.7510211925,0,0.7510211925,1,0
76.1918888092041,11494602304.41312,37.20054139,90.61967365,100,347.4704888,0,-0.04062995943,0.0316978777,0.03312210083,0.2678540039,0.002,0.3029761047,1.579236809,0,0,0,1.011500512,0,1.011500512,1,0
81.20415306091309,11494602309.42538,36.55635535,92.66038839,99.30586818,346.7567382,0.94,-0.04066074079,0.03179257345,0.03521493435,0.298973673,0.002,0.3361886073,1.531952544,80.54114342,3.132671356,96.25609115,1.114108788,2.057072421,3.17118121,0.351322966,1
86.21552848815918,11494602314.43676,35.28121876,97.31576413,97.63839387,346.5790791,0.97,-0.04066074079,0.03179257345,0.03731774966,0.411509947,0.002,0.4508276966,1.196250023,80.54114342,8.440879822,90.51394932,1.114108788,6.883925365,7.998034153,0.1392978283,1
91.22727966308594,11494602319.44851,34.02050027,101.9268707,95.9763491,346.7493559,0.96,-0.04069098299,0.03187659359,0.03941323121,0.5257113681,0.002,0.5671245993,1.015138984,80.54114342,13.3994236,85.73627558,1.114108788,11.66427331,12.77838209,0.08718699913,1
96.25803184509277,11494602324.47926,32.78735353,106.4648754,94.33951768,346.694707,0.96,-0.04069098299,0.03187659359,0.04152333736,0.6377245806,0.002,0.6812479179,0.8807320767,80.54114342,18.20482445,81.56398196,1.114108788,16.36684073,17.48094952,0.06373273874,1
101.3032646179199,11494602329.5245,31.51761325,111.1092029,92.66289056,346.6410491,0.97,-0.04069098299,0.03187659359,0.04366789818,0.7536705986,0.002,0.7993384968,0.7963650776,80.54114342,23.61374474,77.32824147,1.114108788,21.18161165,22.29572044,0.04996962495,1
106.3661212921143,11494602334.58735,30.23944038,115.7964104,90.97100887,346.2122414,0.93,-0.04069098299,0.03187659359,0.04566509406,0.8637882637,0.002666666667,0.9121200245,0.7245359634,80.54114342,28.5572567,73.82431212,1.114108788,26.03999759,27.15410638,0.04102910893,1
111.3865852355957,11494602339.60782,28.9215462,120.3471753,89.32258707,345.4610539,0.97,-0.04069098299,0.03187659359,0.04790399234,0.9786217908,0.002666666667,1.02919245,0.677533381,80.54114342,33.60739899,70.55818824,1.114108788,30.77777515,31.89188394,0.03493392834,1
116.4193439483643,11494602344.64058,27.53167822,125.0209366,87.62549465,345.2292348,0.99,-0.04119406316,0.03273485019,0.0499960804,1.097328571,0.002666666667,1.149991318,0.6379266609,80.54114342,38.91025543,67.42586876,1.114108788,35.65381947,36.76792825,0.0303011032,1
121.5401039123535,11494602349.76134,26.22087172,129.4160006,86.02958566,345.3250593,0.99,-0.04119406316,0.03273485019,0.0519821469,1.212953271,0.002666666667,1.267602085,0.5978899288,80.54114342,43.52759171,64.91655076,1.114108788,40.24019116,41.35429994,0.02694057909,1
126.5525360107422,11494602354.77377,24.82895788,134.1217351,84.32246951,345.5156485,0.98,-0.04119406316,0.03273485019,0.05407417854,1.331276439,0.002666666667,1.388017284,0.5634676737,80.54114342,48.39080811,62.46794721,1.114108788,45.14746908,46.26157787,0.02408280996,1
131.5708332061768,11494602359.79206,23.48739411,138.7241327,82.65559103,345.7602399,0.96,-0.04119406316,0.03273485019,0.05606045485,1.439173274,0.002666666667,1.497900395,0.5463145117,80.54114342,53.30525589,60.17430714,1.114108788,49.94141165,51.05552044,0.02182151467,1
136.5977840423584,11494602364.81902,22.17603205,143.2524135,81.01681713,345.7840923,0.96,-0.04119406316,0.03273485019,0.058262465,1.556065133,0.003333333333,1.617660932,0.5210008731,80.54114342,58.67233658,57.85441426,1.114108788,54.65575126,55.76986004,0.01997689769,1
141.6248970031738,11494602369.84613,20.8246418,147.8925435,79.33641015,345.5560077,0.97,-0.04119406316,0.03273485019,0.06038407485,1.669446939,0.003333333333,1.733164347,0.5072166697,80.54114342,63.79048729,55.80283616,1.114108788,59.48866863,60.60277742,0.01838379091,1
146.8262252807617,11494602375.04746,19.47116225,152.4925841,77.66870618,345.5073117,0.97,-0.04119406316,0.03273485019,0.06248139461,1.784296966,0.003333333333,1.850111694,0.4882361573,80.54114342,68.7949276,53.93281266,1.114108788,64.2836954,65.39780419,0.01703587456,1
151.8378009796143,11494602380.05903,18.08468397,157.216095,75.95667287,345.5587831,0.97,-0.04119406316,0.03273485019,0.06458074252,1.899258055,0.003333333333,1.967172131,0.4776316957,80.54114342,73.8484726,52.16746145,1.114108788,69.20648713,70.32059592,0.01584327854,1
156.9778003692627,11494602385.19903,16.70815763,161.8801273,74.2652024,345.3914545,0.98,-0.04119406316,0.03273485019,0.06667246103,2.015412409,0.003333333333,2.085418203,0.4622167344,80.54114342,78.88247108,50.52020911,1.114108788,74.06941211,75.1835209,0.01481852373,1
161.9892330169678,11494602390.21046,15.30284416,166.595726,72.55973525,345.3104236,0.98,-0.04420490543,0.03724244941,0.0687715737,2.133952492,0.003333333333,2.206057399,0.4534304768,80.54114342,84.09228706,48.92149983,1.114108788,78.98996203,80.10407082,0.0139082668,1
167.1658802032471,11494602395.38711,13.88761959,171.3227148,70.85214127,345.2784695,0.99,-0.04420490543,0.03724244941,0.07091468016,2.255524621,0.004,2.330439301,0.439752633,80.54114342,88.99573517,47.50656264,1.114108788,83.92425892,85.03836771,0.01310124851,1
172.2643451690674,11494602400.48558,12.44522575,176.1170678,69.11915618,345.1705069,0.99,-0.04420490543,0.03724244941,0.07307261467,2.381155123,0.004,2.458227737,0.4317660068,80.54114342,94.05472755,46.13003903,1.114108788,88.93088804,90.04499682,0.01237280057,1
177.2752494812012,11494602405.49648,10.97579847,181.0152788,67.34912967,345.2829741,0.98,-0.04420490543,0.03724244941,0.07526976506,2.508703661,0.004,2.587973426,0.4241347487,80.54114342,99.35179901,44.77170829,1.114108788,94.04476107,95.15886986,0.01170788167,1
182.2947521209717,11494602410.51598,9.731084869,185.1393664,65.85787025,345.023395,1,-0.04420490543,0.03724244941,0.07716167053,2.618671596,0.004,2.699833267,0.4154811176,80.54114342,103.694088,43.71647204,1.114108788,98.35259588,99.46670467,0.01120082134,1
187.3475761413574,11494602415.56881,8.136213092,190.3483262,63.97198504,344.7970444,0.99,-0.04420490543,0.03724244941,0.07937373161,2.750091608,0.004,2.83346534,0.4045298673,80.54114342,109.0883274,42.47290417,1.114108788,103.80025,104.9143588,0.01061922125,1
